course_department;course_code;professor;time;course_title;completed;total_entrolled;lab_section_content;clear_and_organized;instructor_established_rapport;coordination_with_lectures;the_course_as_a_whole;instructor_was_accessible;instructor_was_challenging;amount_learned;instructor_feedback;relevance_and_usefulness_of_homework;instuctors_interest;quiz_section_content;instructor_was_knowledgeable;instructors_effectiveness;instructors_contribution;grading_techniques;instructor_overall;effectiveness_of_format;tailoring_instruction_to_skills;textbook_overall;instructor_was_enthusiastic;quiz_section_as_a_whole;procedures_and_skills_taught;the_course_content;the_lab_section_as_a_whole;rotation_and_studio_as_a_whole
ENGL;109;james derosa;au14;Introductory Composition;12;15;NULL;NULL;NULL;NULL;4.21;NULL;NULL;4.0;NULL;NULL;4.25;NULL;NULL;4.5;4.33;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.1;NULL;NULL
ENGL;109;justina rompogren;wi14;Introductory Composition;11;11;NULL;NULL;NULL;NULL;4.58;NULL;NULL;4.71;NULL;NULL;4.95;NULL;NULL;4.71;4.89;4.42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.58;NULL;NULL
ENGL;109;justina rompogren;au14;Introductory Composition;12;14;NULL;NULL;NULL;NULL;4.75;NULL;NULL;4.5;NULL;NULL;4.75;NULL;NULL;4.9;4.75;4.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;109;leanne day;au13;Introductory Composition;8;8;NULL;NULL;NULL;NULL;4.93;NULL;NULL;4.93;NULL;NULL;5.0;NULL;NULL;4.93;5.0;4.93;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.83;NULL;NULL
ENGL;109;olivia hernandez;au14;Introductory Composition;13;14;NULL;NULL;NULL;NULL;4.42;NULL;NULL;4.25;NULL;NULL;4.57;NULL;NULL;4.57;4.57;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
ENGL;109;joseph telegen;au13;Introductory Composition;12;12;NULL;NULL;NULL;NULL;4.64;NULL;NULL;4.5;NULL;NULL;4.89;NULL;NULL;4.9;4.95;4.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.33;NULL;NULL
ENGL;109;elizabeth janssen;au13;Introductory Composition;11;12;NULL;NULL;NULL;NULL;4.4;NULL;NULL;4.71;NULL;NULL;4.58;NULL;NULL;4.81;4.89;4.38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.58;NULL;NULL
ENGL;109;joseph telegen;au14;Introductory Composition;13;13;NULL;NULL;NULL;NULL;4.83;NULL;NULL;4.69;NULL;NULL;4.78;NULL;NULL;4.78;4.85;4.78;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.78;NULL;NULL
ENGL;109;tae lim;au13;Introductory Composition;6;8;NULL;NULL;NULL;NULL;3.17;NULL;NULL;3.17;NULL;NULL;3.25;NULL;NULL;3.0;3.5;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL
ENGL;110;justina rompogren;sp13;Introductory Composition;4;4;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.5;NULL;NULL;4.5;NULL;NULL;5.0;5.0;4.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;110;caleb knapp;sp13;Introductory Composition;10;10;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.79;NULL;NULL;4.1;4.67;4.88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.9;NULL;NULL
ENGL;110;leanne day;sp14;Introductory Composition;5;13;NULL;NULL;NULL;NULL;4.25;NULL;NULL;4.5;NULL;NULL;4.5;NULL;NULL;4.25;4.67;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;110;jodi thompson;sp13;Introductory Composition;3;4;NULL;NULL;NULL;NULL;5.0;NULL;NULL;4.75;NULL;NULL;5.0;NULL;NULL;5.0;5.0;4.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.0;NULL;NULL
ENGL;110;joseph telegen;wi14;Introductory Composition;10;11;NULL;NULL;NULL;NULL;3.83;NULL;NULL;4.13;NULL;NULL;4.5;NULL;NULL;4.1;4.5;3.9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;110;tae lim;wi14;Introductory Composition;6;8;NULL;NULL;NULL;NULL;3.5;NULL;NULL;4.0;NULL;NULL;4.75;NULL;NULL;4.75;4.9;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;110;elizabeth janssen;wi14;Introductory Composition;14;15;NULL;NULL;NULL;NULL;4.63;NULL;NULL;4.63;NULL;NULL;4.72;NULL;NULL;4.86;4.8;4.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
ENGL;110;caleb knapp;wi14;Introductory Composition;10;11;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.07;NULL;NULL;4.79;NULL;NULL;4.5;4.5;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.1;NULL;NULL
ENGL;111;alexandria gray;sp13;Composition: Literature;20;20;NULL;NULL;NULL;NULL;4.3;NULL;NULL;3.95;NULL;NULL;4.67;NULL;NULL;4.73;4.73;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;111;zachary tavlin;au14;Composition: Literature;20;23;NULL;NULL;NULL;NULL;3.8;NULL;NULL;3.79;NULL;NULL;3.94;NULL;NULL;4.5;4.55;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL
ENGL;111;arendt speser;au13;Composition: Literature;19;20;NULL;NULL;NULL;NULL;3.82;NULL;NULL;3.89;NULL;NULL;4.36;NULL;NULL;4.15;4.21;3.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.57;NULL;NULL
ENGL;111;erik jaccard;su13;Composition: Literature;6;9;NULL;NULL;NULL;NULL;3.83;NULL;NULL;4.0;NULL;NULL;5.0;NULL;NULL;4.5;5.0;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;stephanie costa;au14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;4.28;NULL;NULL;3.94;NULL;NULL;4.19;NULL;NULL;4.59;4.67;4.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.88;NULL;NULL
ENGL;111;nicole peters;au13;Composition: Literature;19;22;NULL;NULL;NULL;NULL;4.42;NULL;NULL;4.14;NULL;NULL;4.82;NULL;NULL;4.87;4.82;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;alissa bourbonnais;sp13;Composition: Literature;17;22;NULL;NULL;NULL;NULL;4.89;NULL;NULL;4.65;NULL;NULL;4.89;NULL;NULL;4.89;4.97;4.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.89;NULL;NULL
ENGL;111;alissa bourbonnais;sp14;Composition: Literature;16;21;NULL;NULL;NULL;NULL;4.93;NULL;NULL;4.77;NULL;NULL;4.93;NULL;NULL;4.97;4.92;4.7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.83;NULL;NULL
ENGL;111;christopher martin;wi14;Composition: Literature;18;20;NULL;NULL;NULL;NULL;3.5;NULL;NULL;2.83;NULL;NULL;3.5;NULL;NULL;3.5;3.93;2.38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
ENGL;111;robert hodges;au14;Composition: Literature;21;23;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.31;NULL;NULL;4.23;NULL;NULL;4.27;4.55;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.89;NULL;NULL
ENGL;111;christopher martin;su13;Composition: Literature;11;19;NULL;NULL;NULL;NULL;4.2;NULL;NULL;4.58;NULL;NULL;4.58;NULL;NULL;4.58;4.81;4.71;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
ENGL;111;ryan helterbrand;su14;Composition: Literature;19;21;NULL;NULL;NULL;NULL;4.82;NULL;NULL;4.87;NULL;NULL;4.94;NULL;NULL;4.91;4.94;4.82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.87;NULL;NULL
ENGL;111;gianna craig;wi14;Composition: Literature;19;21;NULL;NULL;NULL;NULL;3.79;NULL;NULL;3.64;NULL;NULL;4.22;NULL;NULL;4.15;4.44;4.11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.65;NULL;NULL
ENGL;111;carolyn callaghan;au13;Composition: Literature;19;22;NULL;NULL;NULL;NULL;3.55;NULL;NULL;3.19;NULL;NULL;4.14;NULL;NULL;3.65;4.14;3.57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.05;NULL;NULL
ENGL;111;arendt speser;sp13;Composition: Literature;11;15;NULL;NULL;NULL;NULL;4.58;NULL;NULL;4.38;NULL;NULL;4.94;NULL;NULL;4.81;4.89;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.2;NULL;NULL
ENGL;111;christopher martin;sp14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;3.63;NULL;NULL;3.75;NULL;NULL;3.94;NULL;NULL;4.13;4.36;3.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.39;NULL;NULL
ENGL;111;shane mccoy;sp14;Composition: Literature;13;22;NULL;NULL;NULL;NULL;4.13;NULL;NULL;4.33;NULL;NULL;4.25;NULL;NULL;4.4;4.57;3.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.14;NULL;NULL
ENGL;111;tae lim;au14;Composition: Literature;18;22;NULL;NULL;NULL;NULL;3.1;NULL;NULL;3.13;NULL;NULL;3.64;NULL;NULL;2.5;3.17;3.38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.17;NULL;NULL
ENGL;111;maya smorodinsky;su14;Composition: Literature;12;15;NULL;NULL;NULL;NULL;4.3;NULL;NULL;4.5;NULL;NULL;4.36;NULL;NULL;4.5;4.36;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.07;NULL;NULL
ENGL;111;robert hodges;wi14;Composition: Literature;16;19;NULL;NULL;NULL;NULL;3.61;NULL;NULL;3.29;NULL;NULL;3.31;NULL;NULL;3.64;3.94;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.72;NULL;NULL
ENGL;111;alissa bourbonnais;au13;Composition: Literature;21;23;NULL;NULL;NULL;NULL;4.69;NULL;NULL;4.55;NULL;NULL;4.84;NULL;NULL;4.88;4.92;4.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
ENGL;111;ryan youell;sp13;Composition: Literature;11;18;NULL;NULL;NULL;NULL;4.71;NULL;NULL;4.25;NULL;NULL;4.81;NULL;NULL;4.58;4.81;4.71;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.58;NULL;NULL
ENGL;111;james derosa;au13;Composition: Literature;21;22;NULL;NULL;NULL;NULL;3.58;NULL;NULL;3.89;NULL;NULL;3.83;NULL;NULL;3.85;3.86;3.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
ENGL;111;nicole peters;wi14;Composition: Literature;19;22;NULL;NULL;NULL;NULL;4.25;NULL;NULL;3.92;NULL;NULL;4.71;NULL;NULL;4.71;4.82;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;nicole peters;au14;Composition: Literature;23;23;NULL;NULL;NULL;NULL;4.08;NULL;NULL;4.44;NULL;NULL;4.62;NULL;NULL;4.68;4.73;4.54;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.4;NULL;NULL
ENGL;111;gianna craig;au13;Composition: Literature;20;22;NULL;NULL;NULL;NULL;3.64;NULL;NULL;3.5;NULL;NULL;4.28;NULL;NULL;4.25;4.59;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.64;NULL;NULL
ENGL;111;ungsan kim;au14;Composition: Literature;23;23;NULL;NULL;NULL;NULL;4.68;NULL;NULL;4.05;NULL;NULL;4.68;NULL;NULL;4.68;4.78;4.73;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.33;NULL;NULL
ENGL;111;leisl sackschewsky;sp13;Composition: Literature;7;8;NULL;NULL;NULL;NULL;3.92;NULL;NULL;3.67;NULL;NULL;4.25;NULL;NULL;4.8;4.17;3.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;ryan youell;wi14;Composition: Literature;17;22;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.63;NULL;NULL;4.21;NULL;NULL;4.2;4.56;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL
ENGL;111;suzanne schmidt;sp13;Composition: Literature;21;22;NULL;NULL;NULL;NULL;3.95;NULL;NULL;3.81;NULL;NULL;4.25;NULL;NULL;4.43;4.63;4.11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.95;NULL;NULL
ENGL;111;maya smorodinsky;sp14;Composition: Literature;14;22;NULL;NULL;NULL;NULL;3.89;NULL;NULL;3.33;NULL;NULL;4.5;NULL;NULL;4.25;4.21;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.83;NULL;NULL
ENGL;111;brian hardison;au14;Composition: Literature;23;23;NULL;NULL;NULL;NULL;3.92;NULL;NULL;4.05;NULL;NULL;4.27;NULL;NULL;4.45;4.68;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.33;NULL;NULL
ENGL;111;ryan youell;au13;Composition: Literature;19;22;NULL;NULL;NULL;NULL;3.81;NULL;NULL;3.75;NULL;NULL;3.89;NULL;NULL;4.08;4.43;3.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.33;NULL;NULL
ENGL;111;shane mccoy;wi14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;3.4;NULL;NULL;3.75;NULL;NULL;4.14;NULL;NULL;4.07;4.33;3.06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL
ENGL;111;sam hushagen;au14;Composition: Literature;16;21;NULL;NULL;NULL;NULL;4.06;NULL;NULL;4.0;NULL;NULL;4.7;NULL;NULL;4.5;4.83;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
ENGL;111;jeffrey janosik;au13;Composition: Literature;18;22;NULL;NULL;NULL;NULL;3.38;NULL;NULL;3.83;NULL;NULL;3.85;NULL;NULL;3.83;3.75;3.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.28;NULL;NULL
ENGL;111;richard baros;au13;Composition: Literature;20;22;NULL;NULL;NULL;NULL;4.67;NULL;NULL;4.59;NULL;NULL;4.73;NULL;NULL;4.59;4.79;4.39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.23;NULL;NULL
ENGL;111;navid ebrahimzadeh;au14;Composition: Literature;23;23;NULL;NULL;NULL;NULL;3.96;NULL;NULL;3.65;NULL;NULL;4.5;NULL;NULL;4.38;4.68;4.22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.82;NULL;NULL
ENGL;111;alissa bourbonnais;wi14;Composition: Literature;22;22;NULL;NULL;NULL;NULL;4.95;NULL;NULL;4.77;NULL;NULL;4.92;NULL;NULL;4.98;4.98;4.85;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.77;NULL;NULL
ENGL;111;christopher martin;sp13;Composition: Literature;11;20;NULL;NULL;NULL;NULL;3.75;NULL;NULL;3.63;NULL;NULL;4.2;NULL;NULL;4.0;4.42;3.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.4;NULL;NULL
ENGL;111;raymond babbie;sp14;Composition: Literature;15;22;NULL;NULL;NULL;NULL;3.92;NULL;NULL;3.67;NULL;NULL;4.17;NULL;NULL;4.1;4.13;3.9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.69;NULL;NULL
ENGL;111;taylor boulware;sp13;Composition: Literature;16;22;NULL;NULL;NULL;NULL;4.97;NULL;NULL;4.82;NULL;NULL;4.83;NULL;NULL;4.93;4.93;4.77;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.83;NULL;NULL
ENGL;111;jennifer van houdt;sp14;Composition: Literature;14;22;NULL;NULL;NULL;NULL;4.72;NULL;NULL;4.92;NULL;NULL;4.92;NULL;NULL;4.86;4.96;4.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.8;NULL;NULL
ENGL;111;samantha simon;wi14;Composition: Literature;20;21;NULL;NULL;NULL;NULL;4.06;NULL;NULL;3.64;NULL;NULL;4.38;NULL;NULL;4.22;4.32;4.21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.79;NULL;NULL
ENGL;111;ryan helterbrand;au13;Composition: Literature;18;21;NULL;NULL;NULL;NULL;4.75;NULL;NULL;4.6;NULL;NULL;4.86;NULL;NULL;4.94;4.97;4.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.6;NULL;NULL
ENGL;111;rachel arteaga;sp14;Composition: Literature;13;20;NULL;NULL;NULL;NULL;3.71;NULL;NULL;3.6;NULL;NULL;4.57;NULL;NULL;4.38;4.57;3.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.58;NULL;NULL
ENGL;111;shane mccoy;sp13;Composition: Literature;12;18;NULL;NULL;NULL;NULL;4.06;NULL;NULL;3.83;NULL;NULL;4.3;NULL;NULL;3.9;4.5;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.13;NULL;NULL
ENGL;111;samantha simon;au13;Composition: Literature;21;22;NULL;NULL;NULL;NULL;4.15;NULL;NULL;4.08;NULL;NULL;4.45;NULL;NULL;4.55;4.75;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;justin shanitkvich;au14;Composition: Literature;18;23;NULL;NULL;NULL;NULL;4.68;NULL;NULL;4.75;NULL;NULL;4.68;NULL;NULL;4.6;4.81;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.75;NULL;NULL
ENGL;111;raymond babbie;wi14;Composition: Literature;16;21;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.83;NULL;NULL;4.5;NULL;NULL;4.5;4.0;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.9;NULL;NULL
ENGL;111;meagan loftin;sp13;Composition: Literature;15;22;NULL;NULL;NULL;NULL;4.06;NULL;NULL;3.93;NULL;NULL;4.63;NULL;NULL;4.75;4.75;3.9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.93;NULL;NULL
ENGL;111;jane wong;au14;Composition: Literature;21;23;NULL;NULL;NULL;NULL;4.45;NULL;NULL;4.25;NULL;NULL;4.63;NULL;NULL;4.8;4.8;4.69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.21;NULL;NULL
ENGL;111;jennifer van houdt;au13;Composition: Literature;20;21;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.95;NULL;NULL;4.14;NULL;NULL;4.5;4.38;4.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.17;NULL;NULL
ENGL;111;shane mccoy;au13;Composition: Literature;22;22;NULL;NULL;NULL;NULL;3.93;NULL;NULL;3.88;NULL;NULL;4.65;NULL;NULL;4.33;4.5;3.7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.13;NULL;NULL
ENGL;111;caleb knapp;au14;Composition: Literature;22;23;NULL;NULL;NULL;NULL;4.58;NULL;NULL;4.38;NULL;NULL;4.89;NULL;NULL;4.65;4.77;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;111;james derosa;sp14;Composition: Literature;16;22;NULL;NULL;NULL;NULL;4.13;NULL;NULL;4.0;NULL;NULL;4.5;NULL;NULL;4.21;4.5;4.3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.9;NULL;NULL
ENGL;111;sharmila mukherjee;sp13;Composition: Literature;12;20;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.83;NULL;NULL;3.3;NULL;NULL;3.25;3.5;3.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.0;NULL;NULL
ENGL;111;carolyn callaghan;au14;Composition: Literature;15;23;NULL;NULL;NULL;NULL;2.81;NULL;NULL;2.63;NULL;NULL;3.19;NULL;NULL;2.6;3.71;2.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.42;NULL;NULL
ENGL;111;balbir singh;sp13;Composition: Literature;7;7;NULL;NULL;NULL;NULL;3.33;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.25;4.0;3.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
ENGL;111;rachel arteaga;wi14;Composition: Literature;19;22;NULL;NULL;NULL;NULL;4.22;NULL;NULL;4.55;NULL;NULL;4.97;NULL;NULL;4.91;5.0;4.82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.55;NULL;NULL
ENGL;111;ryan helterbrand;au13;Composition: Literature;22;22;NULL;NULL;NULL;NULL;3.88;NULL;NULL;3.7;NULL;NULL;4.58;NULL;NULL;4.0;4.0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.91;NULL;NULL
ENGL;111;aaron ottinger;sp14;Composition: Literature;19;20;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.92;NULL;NULL;4.38;NULL;NULL;4.22;4.77;4.22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.85;NULL;NULL
ENGL;111;tesla schaeffer;wi14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;4.79;NULL;NULL;4.71;NULL;NULL;4.94;NULL;NULL;4.94;4.91;4.79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.59;NULL;NULL
ENGL;111;barbara simons;au14;Composition: Literature;23;23;NULL;NULL;NULL;NULL;3.18;NULL;NULL;3.39;NULL;NULL;4.0;NULL;NULL;3.09;3.8;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.57;NULL;NULL
ENGL;111;raymond babbie;au13;Composition: Literature;18;21;NULL;NULL;NULL;NULL;3.94;NULL;NULL;3.75;NULL;NULL;4.6;NULL;NULL;4.33;4.75;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.63;NULL;NULL
ENGL;111;james wirth;wi14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;3.93;NULL;NULL;3.77;NULL;NULL;4.33;NULL;NULL;4.13;4.0;3.28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
ENGL;111;ryan youell;sp14;Composition: Literature;11;22;NULL;NULL;NULL;NULL;4.08;NULL;NULL;3.88;NULL;NULL;4.0;NULL;NULL;4.58;4.58;4.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.4;NULL;NULL
ENGL;111;aaron ottinger;sp13;Composition: Literature;6;10;NULL;NULL;NULL;NULL;3.5;NULL;NULL;2.83;NULL;NULL;3.0;NULL;NULL;3.0;3.5;3.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL
ENGL;111;elizabeth weinberg;sp13;Composition: Literature;11;16;NULL;NULL;NULL;NULL;4.2;NULL;NULL;4.25;NULL;NULL;4.38;NULL;NULL;4.71;4.81;4.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.13;NULL;NULL
ENGL;111;raymond babbie;au14;Composition: Literature;19;22;NULL;NULL;NULL;NULL;3.82;NULL;NULL;3.44;NULL;NULL;4.71;NULL;NULL;4.0;4.55;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.71;NULL;NULL
ENGL;111;carolyn callaghan;sp14;Composition: Literature;13;21;NULL;NULL;NULL;NULL;3.19;NULL;NULL;3.2;NULL;NULL;4.0;NULL;NULL;3.43;3.81;3.42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.14;NULL;NULL
ENGL;111;timothy green;au13;Composition: Literature;18;22;NULL;NULL;NULL;NULL;3.07;NULL;NULL;2.33;NULL;NULL;3.21;NULL;NULL;2.86;3.0;2.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.57;NULL;NULL
ENGL;111;aaron ottinger;wi14;Composition: Literature;19;21;NULL;NULL;NULL;NULL;3.25;NULL;NULL;3.56;NULL;NULL;4.0;NULL;NULL;3.71;3.7;3.39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
ENGL;111;anna shajirat;sp13;Composition: Literature;19;21;NULL;NULL;NULL;NULL;4.27;NULL;NULL;4.11;NULL;NULL;4.44;NULL;NULL;4.35;4.55;4.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.55;NULL;NULL
ENGL;111;rene boullet;au14;Composition: Literature;19;22;NULL;NULL;NULL;NULL;4.44;NULL;NULL;4.25;NULL;NULL;4.71;NULL;NULL;4.82;4.97;3.79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.91;NULL;NULL
ENGL;111;elaine barr;au13;Composition: Literature;18;22;NULL;NULL;NULL;NULL;3.8;NULL;NULL;3.6;NULL;NULL;4.0;NULL;NULL;3.72;3.8;3.7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.64;NULL;NULL
ENGL;111;jennifer van houdt;wi14;Composition: Literature;20;21;NULL;NULL;NULL;NULL;4.73;NULL;NULL;4.67;NULL;NULL;4.88;NULL;NULL;4.79;4.88;4.79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.73;NULL;NULL
ENGL;111;meredith bauer;sp14;Composition: Literature;14;21;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.36;NULL;NULL;3.7;NULL;NULL;4.1;4.0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.7;NULL;NULL
ENGL;111;james wirth;sp13;Composition: Literature;6;7;NULL;NULL;NULL;NULL;4.9;NULL;NULL;4.67;NULL;NULL;5.0;NULL;NULL;4.75;4.9;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;111;timothy green;wi14;Composition: Literature;20;21;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.38;NULL;NULL;4.09;NULL;NULL;3.5;3.86;3.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.32;NULL;NULL
ENGL;111;rachel graf;sp14;Composition: Literature;19;21;NULL;NULL;NULL;NULL;3.06;NULL;NULL;2.5;NULL;NULL;3.36;NULL;NULL;3.38;3.38;3.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.42;NULL;NULL
ENGL;111;soh yeun kim;sp13;Composition: Literature;4;4;NULL;NULL;NULL;NULL;5.0;NULL;NULL;4.5;NULL;NULL;4.83;NULL;NULL;4.5;4.83;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
ENGL;111;ryan helterbrand;wi14;Composition: Literature;20;22;NULL;NULL;NULL;NULL;4.87;NULL;NULL;4.91;NULL;NULL;4.94;NULL;NULL;4.87;4.94;4.82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.82;NULL;NULL
ENGL;111;gianna craig;au13;Composition: Literature;21;22;NULL;NULL;NULL;NULL;3.44;NULL;NULL;3.21;NULL;NULL;4.08;NULL;NULL;3.7;4.19;3.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.22;NULL;NULL
ENGL;111;sani chartudomdej;au14;Composition: Literature;21;23;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.71;NULL;NULL;4.15;NULL;NULL;3.92;4.19;4.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.94;NULL;NULL
